EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5319882,MOBILE CO.,MOBILE BATES FLD,09/22/2002,1408,Tornado, ,F0,0,0,1000,0,AL,CST, ,1143639,C,97,MOB,0,0,NWS EMPLOYEE(OFF DUTY), ,.1,20,5,W,5,W,MOBILE BATES FLD,09/22/2002,1409,30.68333,-88.31667,30.68333,-88.31667,"An off duty meteorologist observed a weak tornado just ahead of a squall line that was moving in from the north.  The tornado lasted less than a minute and blew down several large tree limbs.  He observed the funnel and saw it touchdown before taking cover in his home.  No injuries were reported.","",1
5319757,OKALOOSA CO.,FLOROSA,09/25/2002,1330,Tornado, ,F0,0,0,20000,0,FL,CST, ,1143623,C,91,MOB,0,0,EMERGENCY MANAGER, ,.2,30, , , , ,FLOROSA,09/25/2002,1335,30.41667,-86.71667,30.41667,-86.71667,"A weak tornado blew down trees and power lines and did minor roof damage to a couple of homes and also damaged a couple of outbuildings near Florosa.  The storm that spawned the tornado moved in from the Gulf of Mexico ahead of Tropical Storm Isidore.","",2
5320142,WALTON CO.,SANTA ROSA BEACH,09/25/2002,1600,Tornado, ,F1,0,0,400000,0,FL,EST, ,1143783,C,131,TAE,0,0,EMERGENCY MANAGER, ,1,100, , , , ,SANTA ROSA BEACH,09/25/2002,1605,30.36667,-86.23333,30.38333,-86.25,"A tornado touched down and damaged numerous mobile homes along U.S. Highway 98.  One home was blown completely off its foundation.  Numerous trees and power lines were snapped.  Reported by the Walton County EMA.","",3
5320144,WALTON CO.,SANDESTIN,09/25/2002,1700,Tornado, ,F1,0,0,550000,0,FL,EST, ,1143783,C,131,TAE,0,0,EMERGENCY MANAGER, ,1,100, , , , ,SANDESTIN,09/25/2002,1705,30.38333,-86.36667,30.4,-86.38333,"A tornado touched down and damaged numerous homes near U.S. Highway 98.  Numerous trees and power lines were snapped.  Reported by the Walton County EMA.","",4
5319815,OKALOOSA CO.,SHALIMAR,09/25/2002,1810,Tornado, ,F0,0,0,25000,0,FL,CST, ,1143625,C,91,MOB,0,0,GENERAL PUBLIC, ,.1,20, , , , ,SHALIMAR,09/25/2002,1812,30.43333,-86.58333,30.43333,-86.58333,"A weak tornado moved off the bay and damaged a home near Shalimar.  The storm also blew down trees and power lines near the home.  Most of the damage to the home was to the roof and a couple of windows.","",5
5319816,BALDWIN CO.,GULF SHRS,09/25/2002,1825,Tornado, ,F0,0,0,25000,0,AL,CST, ,1143626,C,3,MOB,0,0,LAW ENFORCEMENT, ,.1,20, , , , ,GULF SHRS,09/25/2002,1827,30.28333,-87.68333,30.28333,-87.68333,"A weak tornado moved across part of Gulf State Park.  The tornado was spawned from a storm that moved in from the Gulf of Mexico.  The weak tornado flipped a couple of trailers and also blew down trees and power lines in the Park.  No injuries were reported.","",6
5320140,JACKSON CO.,GRACEVILLE,09/25/2002,1825,Tornado, ,F0,0,1,150000,0,FL,EST, ,1143783,C,63,TAE,0,0,EMERGENCY MANAGER, ,2,75,1,S,1,S,GRACEVILLE,09/25/2002,1830,30.95,-85.51667,30.96667,-85.53333,"A tornado touched down just south of Graceville and moved northwest.  Much of the damage occurred on Spruce Road, Shadow Lane and State Highway 77.  Four homes were damaged.  One barn was destroyed, while the roof from another barn was blown a quarter mile away.  Numerous trees and power lines were snapped.  An estimated 440 customers in Graceville were without power.  A man was injured when the roof of his auto shop collapsed.  Reported by the Jackson County EMA.","",7
5320141,HOLMES CO.,TENDIL CROSSING,09/25/2002,1835,Tornado, ,F0,0,0,100000,0,FL,EST, ,1143783,C,59,TAE,0,0,EMERGENCY MANAGER, ,.2,50, , , , ,TENDIL CROSSING,09/25/2002,1835,30.96667,-85.58333,30.96667,-85.58333,"A tornado touched down and damaged the Poplar Springs School.  A school bus was also damaged.  Several trees were snapped and hurled into the school's roof and east corridor.  Reported by the Holmes County EMA.","",8
5319817,BALDWIN CO.,GULF SHRS,09/25/2002,1906,Tornado, ,F0,0,0,15000,0,AL,CST, ,1143627,C,3,MOB,0,0,EMERGENCY MANAGER, ,.1,20, , , , ,GULF SHRS,09/25/2002,1907,30.28333,-87.68333,30.28333,-87.68333,"A weak tornado damaged a building near the Gulf of Mexico in Gulf Shores.  The storm that spawned the tornado moved in from the Gulf.  The building suffered minor roof damage and several windows were blown out.","",9
5320787,LAFOURCHE PAR.,GOLDEN MEADOW,09/25/2002,2330,Tornado, ,F1,0,0,0,0,LA,CST, ,1143963,C,57,LIX,0,0,LAW ENFORCEMENT, ,.5,50,1,S,1,S,GOLDEN MEADOW,09/26/2002,2330,29.38333,-90.28333,29.4,-90.28333,"A tornado touched down briefly causing damage to two autos and several storage buildings.","Tropical Storm Isidore moved steadily northward across the central Gulf of Mexico on September 24 and September 25, 2002 before moving ashore near Grand Isle early on the morning on Thursday, September 26, 2002. The tropical storm moved steadily north across southeast Louisiana and by the afternoon of September 26 was located in central Mississippi downgraded to a tropical depression. Tropical Storm Isidore had a large circulation with tropical storm force winds extending several hundreds of miles from its center. Prior to moving onto the Yucatan Peninsula earlier in the week and weakening, Isidore was classified as a major hurricane.  Swells from the distant hurricane resulted in rip tides along the northern Gulf of Mexico, with a 41 year old man drowning on the afternoon of Sunday, Sept 22, 2002 at Port Fourchon, Lafouche Parish.   

 The large circulation caused a significant storm surge over a large area for a tropical storm. Tide levels were 4 to 6 feet above normal across much of southeast Louisiana from Grand Isle eastward to the Pearl River. Storm surge flooding occurred outside of the hurricane protection levees across Lafourche, Jefferson, Plaquemine, St. Bernard, and Orleans Parishes, inundating roadways and flooding some non-elevated structures. Across Lake Pontchartrain and Lake Maurepas, storm surge of 4 to 5 feet above normal were measured. Low lying areas, roadways and some non-elevated structures in parishes surrounding Lake Pontchartrain and Maurepas were flooded. St. Tammany Parish was particularly hard hit with storm surge flooding when the Isidore moved north of the area, and the winds shifted to a southwest direction causing water levels to rapidly increase along the north shore  of Lake Pontchartrain on the morning of Thursday, September 26, 2000. The storm surge overtopped or breached a small local levee system in southern portions of Slidell causing water to flood several hundred homes.   Approximately 1000 homes were flooded in the parish from either storm surge, river flooding, or from flooding from heavy rain

Rainbands associated with Tropical Storm Isidore produced heavy rainfall in a wide area prior to and shortly after landfall. The greater New Orleans area, was particularly hard hit on the late afternoon and early evening Wednesday, September 25, 2002. Four to eight inches of rainfall occurred within 6 hours time. Drainage systems were overwhelmed by the heavy rain and numerous streets were flooded, automobiles were flooded, and water entered some homes. Portions of Terrebonne and Lafourche Parishes were also hard hit during the early morning of Thursday, September 26, 2002 with homes flooded when heavy rainfall overwhelmed drainage. Between 200 and 300 homes and businesses were reported flooded in Terrebonne Parish. Storm total rainfall of 10 to 15 inches were common across southeast Louisiana. 

Most areas recorded sustained winds of 35 to 45 mph with some gusts to 50 mph in sqaulls. The highest wind speeds were observed near the coast or tidal lakes.  Grand Isle, on the coast, recorded the highest wind gust of 71 mph.

A tornado touched down near Golden Meadow, Lafourche Parish, where a couple of sheriff's office patrol cars were damaged along with several storage buildings.

The Louisiana Office of Emergency Preparedness reported appoximately 2500 people sought refuge in approximately 40 shelters in the state. 

As of late November 2002, the Louisiana State Insurance Department reported that insurance industry has indicated that Tropical Storm Isidore had  resulted in $105 million in insured losses. Approximately 166,200 claims had been filed with private insurance companies.
A reliable estimate of uninsured losses had not been determined as of the end of November 2002. 
 


.",10
5319878,MOBILE CO.,SEMMES,09/26/2002,530,Tornado, ,F0,0,0,5000,0,AL,CST, ,1143635,C,97,MOB,0,0,NWS EMPLOYEE(OFF DUTY), ,.1,20, , , , ,SEMMES,09/26/2002,532,30.78333,-88.25,30.78333,-88.25,"A weak tornado blew down several trees and caused some minor roof damage to a home near Semmes.  The rapidly moving tornado also damaged a couple of outbuildings near the same location.","",11
5316891,CHARLESTON CO.,CHARLESTON AFB,09/28/2002,1720,Tornado, ,F0,0,0,0,0,SC,EST, ,1142748,C,19,CHS,0,0,TRAINED SPOTTER, ,.3,25,3,NE,3,NE,CHARLESTON AFB,09/28/2002,1723,32.93333,-80,32.93333,-80,"Several spotters tracked a funnel cloud across North Charleston. Funnel finally dipped down briefly into some trees where the  top was taken out of several trees and some limbs were downed. The brief touch down was near the intersection of U.S. 52 and Otranto Road, which is near the Charleston and Berkeley County line.","",12
5316892,BERKELEY CO.,GOOSE CREEK,09/28/2002,1723,Tornado, ,F0,0,0,0,0,SC,EST, ,1142748,C,15,CHS,0,0,TRAINED SPOTTER, ,.2,25,4,S,3,SSE,GOOSE CREEK,09/28/2002,1727,32.93,-80.03333,32.93,-80.01667,"Spotters continued to watch funnel cloud move out of the North Charleston area and into Berkeley County. Funnel continued to take out tops of trees as it moved into Berkeley County.","",13
5320874,GEM CO.,EMMETT,09/29/2002,1650,Tornado, ,F0,0,0,0,0,ID,MST, ,1143836,C,45,BOI,0,0,GENERAL PUBLIC, ,1,10,5,W,5,W,EMMETT,09/29/2002,1655,43.86667,-116.6,43.86667,-116.58333,"A tornado touched down at Tom's Cabin Road, west of Emmett, in Gem County. It tracked eastward on the ground for a mile, ripping limbs off trees, destroying an outbuilding and damaging houses and a vehicle.","",14
5318127,TAYLOR CO.,CHELSEA,09/30/2002,1745,Tornado, ,F0,0,0,20000,5000,WI,CST, ,1142658,C,119,ARX,0,0,AMATEUR RADIO, ,.5,100,2,SW,2,SW,CHELSEA,09/30/2002,1750,45.26667,-90.35,45.26667,-90.33333,"","A tornado touched down 2 miles southwest of the town of Chelsea (Taylor County).  The tornado caused damage to a residence near the intersection of Fox Avenue and Settlement Road.  A barn and numerous trees were also downed.  There were no injuries or deaths reported.  The tornado was on the ground for about one-half mile and was approximately 100 yards wide as it moved northeast.  The parent thunderstorm  continued northeast after the tornado lifted, causing numerous funnels and sporadic tree damage from about 1.5 miles southwest of  Chelsea, through 3 miles east of Westboro (Taylor County).  These downburst winds were estimated at 60 to 70 mph.  However, no further tornadoes were confirmed along this path.  Another tornado touched down briefly in a field just south of Loyal (Clark County), but did no damage.  Spotters, law enforcement officials and amateur radio operators also reported hail ranging in size from dimes to as large as golf balls.",15
5318209,CLARK CO.,LOYAL,09/30/2002,1802,Tornado, ,F0,0,0,0,0,WI,CST, ,1142658,C,19,ARX,0,0,TRAINED SPOTTER, ,.2,50,7,S,7,S,LOYAL,09/30/2002,1805,44.63333,-90.5,44.63333,-90.5,"","A tornado touched down 2 miles southwest of the town of Chelsea (Taylor County).  The tornado caused damage to a residence near the intersection of Fox Avenue and Settlement Road.  A barn and numerous trees were also downed.  There were no injuries or deaths reported.  The tornado was on the ground for about one-half mile and was approximately 100 yards wide as it moved northeast.  The parent thunderstorm  continued northeast after the tornado lifted, causing numerous funnels and sporadic tree damage from about 1.5 miles southwest of  Chelsea, through 3 miles east of Westboro (Taylor County).  These downburst winds were estimated at 60 to 70 mph.  However, no further tornadoes were confirmed along this path.  Another tornado touched down briefly in a field just south of Loyal (Clark County), but did no damage.  Spotters, law enforcement officials and amateur radio operators also reported hail ranging in size from dimes to as large as golf balls.",16
5320942,FLORENCE CO.,SPREAD EAGLE,09/30/2002,1810,Tornado, ,F1,0,0,50000,0,WI,CST, ,1143598,C,37,GRB,0,0,NWS STORM SURVEY, ,.7,400,6,SSE,6,SSE,SPREAD EAGLE,09/30/2002,1811,45.81667,-88.08333,45.83333,-88.05,"","Severe thunderstorms developed in unstable air in the vicinity of an east to west warm front that stretched across northern Wisconsin.  These storms produced large hail, wind damage and two tornadoes.  Hail to golf ball size covered the ground in the Minocqua area (Oneida co.) and golf ball to tennis ball size hail fell from Arbor Vitae (Vilas co.) to St. Germain (Vilas co.).  The most significant wind damage was in southern Oneida county.  In the Woodboro area (Oneida co.) a tree that was downed by high winds smashed a pickup truck.

A tornado touched down in southeast Florence county.  It destroyed a pole barn, a garage that was under construction and 6 to 10 outbuildings in its path.  It caused minor damage to a farm home and downed 150 to 250 trees and power lines, causing numerous power outages.  The tornado tracked east-northeast across the Menominee river into upper Michigan where it continued to do damage.

Another tornado that touched down 8 miles west of Tomahawk (Lincoln co.) did significant damage, uprooting or snapping off thousands of trees along its path.  A house in the path of the tornado sustained major structural damage.  All outbuildings on the property were destroyed, a camping trailer was thrown 300 feet and a car was thrown into a tree, coming to rest at least 15 feet above the ground.  Two barns were also destroyed.

The storms knocked out power to around 3,000 customers in the Tomahawk area (Lincoln co.) and about 600 customers in the Rhinelander and Crandon areas.",17
5320943,LINCOLN CO.,TOMAHAWK,09/30/2002,1830,Tornado, ,F2,0,0,75000,0,WI,CST, ,1143598,C,69,GRB,0,0,STORM CHASER, ,3,250,8,W,8,W,TOMAHAWK,09/30/2002,1835,45.46667,-89.9,45.46667,-89.83333,"","Severe thunderstorms developed in unstable air in the vicinity of an east to west warm front that stretched across northern Wisconsin.  These storms produced large hail, wind damage and two tornadoes.  Hail to golf ball size covered the ground in the Minocqua area (Oneida co.) and golf ball to tennis ball size hail fell from Arbor Vitae (Vilas co.) to St. Germain (Vilas co.).  The most significant wind damage was in southern Oneida county.  In the Woodboro area (Oneida co.) a tree that was downed by high winds smashed a pickup truck.

A tornado touched down in southeast Florence county.  It destroyed a pole barn, a garage that was under construction and 6 to 10 outbuildings in its path.  It caused minor damage to a farm home and downed 150 to 250 trees and power lines, causing numerous power outages.  The tornado tracked east-northeast across the Menominee river into upper Michigan where it continued to do damage.

Another tornado that touched down 8 miles west of Tomahawk (Lincoln co.) did significant damage, uprooting or snapping off thousands of trees along its path.  A house in the path of the tornado sustained major structural damage.  All outbuildings on the property were destroyed, a camping trailer was thrown 300 feet and a car was thrown into a tree, coming to rest at least 15 feet above the ground.  Two barns were also destroyed.

The storms knocked out power to around 3,000 customers in the Tomahawk area (Lincoln co.) and about 600 customers in the Rhinelander and Crandon areas.",18
